id	message	like_count
292005268190324_292008864856631	0	Nosso presidente
292005268190324_292008611523323	0	13 neles
292005268190324_292006738190177	0	Tira essa chata dai! Pelo amor de Deussssssss
292005268190324_292010001523184	0	Vamos HADDAD.. 13!!
292005268190324_292006004856917	1	😍
292005268190324_292006071523577	2	😍
292005268190324_292008741523310	1	H13
292005268190324_242672063265196	0	haddadSIMMM
292005268190324_242671136598622	0	Vamos lá presidente estou com 13
292005268190324_292009808189870	0	Vamos que vamos
292005268190324_292008751523309	0	Haddad 13
292005268190324_242671709931898	1	13
292005268190324_292009968189854	0	Brasil urgente Hadad presidente!
292005268190324_2219537531663769	0	#voluntáriadohaddad
292005268190324_292006174856900	0	#Haddadsim
292005268190324_242672203265182	0	É 13
292005268190324_189912225154104	0	Brasil urgente Haddad Presidente
292005268190324_242670589932010	0	#171
292005268190324_189912625154064	0	#CassaçãoDoBolsonaro
292005268190324_292009751523209	0	#CassaçãoDoBolsonaro
292005268190324_292008781523306	0	#CassaçãoDoBolsonaro
292005268190324_292007564856761	0	#CassaçãoDoBolsonaro
292005268190324_292005971523587	0	😍
292005268190324_292010414856476	0	#caixa2Bolsonaro 
#caixa2Bolsonaro 
#caixa2Bolsonaro
#caixa2Bolsonaro
292005268190324_292006838190167	1	13
292005268190324_189912558487404	0	Quem não quer uma selfie com um homão desses? 
#Haddad13 ❤️✊🏽
292005268190324_292005784856939	0	😍
292005268190324_292006171523567	0	👍
292005268190324_189912278487432	0	#HADDAD
292005268190324_189912905154036	0	13
292005268190324_2219535674997288	0	Haddad presidente!!
292005268190324_292009494856568	0	13
292005268190324_242671269931942	0	13
292005268190324_2219536608330528	0	#H13
292005268190324_189913015154025	1	13 <3
292005268190324_292009394856578	0	13
292005268190324_292005808190270	0	13
292005268190324_292006191523565	0	😍
292005268190324_189912158487444	0	13
292005268190324_292007291523455	0	👏👏👏😍
292005268190324_2219536771663845	0	13
