post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1163240100423278	2016-09-14T14:52:40+0000	"hospital de parelheiros - visita de inspecao com o aniversariante do dia alexandre padilha, que esta feliz com o presente."	1392	14	738
904277726319518_1163235627090392	2016-09-14T14:42:52+0000	"politicas para pessoas com deficiencia vagas em escolas, acesso a cidade, capacitacao de professores, outras politicas e orgaos nao sao penduricalhos, como afirma o candidato do psdb. mas sim acoes necessarias para garantir igualdade de oportunidades!"	852	3	152
904277726319518_1162702937143661	2016-09-13T22:04:55+0000	"encontro de arte & cultura agradeco o apoio de movimentos culturais que entendem a importancia de construir uma cidade cada vez mais fraterna e aberta para as pessoas."	1186	10	358
904277726319518_1162637400483548	2016-09-13T20:39:46+0000	"mais participacao e poder as mulheres as politicas publicas para as mulheres que implementamos nos ultimos anos sao o maior exemplo de que dialogar com os coletivos feministas e garantir que as acoes sejam certeiras e transformem de fato a vida das mulheres. como fizemos entre 2012 e 2016, o programa de 2017 a 2020, que recebi de voces, sera totalmente cumprido."	746	2	353
904277726319518_1162570103823611	2016-09-13T18:52:17+0000	"agora voce tambem pode personalizar a sua foto de perfil em apoio ao haddad. e so acessar http://bit.ly/2cdn8za , clicar em \"add to facebook\" e publicar no seu perfil. tamo junto?"	2985	20	193
904277726319518_1158816650865623	2016-09-13T17:30:18+0000	"parque interlagos 1 milhao de m2 quando existe a possibilidade de trazer melhorias para a populacao e para o meio ambiente, vender interlagos nao e, nem de longe, a melhor saida. a nossa proposta e que interlagos seja, tambem, parque com aproximadamente 1 milhao de metros quadrados - 40 vezes maior que o parque augusta. regioes como grajau, m'boi, cidade ademar, santo amaro, entre outras, serao diretamente beneficiadas."	1375	2	212
904277726319518_1153551058058849	2016-09-13T13:18:56+0000	"sao paulo so se transforma com voce criamos muitos programas e encabecamos medidas que so deram certo por causa da sua participacao. a voce, que sempre defendeu o 'ruas abertas', o incentivo ao transporte publico, a ampliacao das vagas em creches e outras de nossas muitas acoes, faco uma convocacao: contribua conosco. assim como o chico cesar, voce tambem pode colaborar, como voluntario, doando recursos ou trazendo ideias. doacoes financeiras: http://bit.ly/doacaohaddad colaboracoes voluntarias: http://bit.ly/voluntariohaddad compartilhe!"	981	3	759
904277726319518_1162269793853642	2016-09-13T12:21:21+0000	"politicas para as mulheres ja no meu primeiro ano de mandato, criei secretaria municipal de politicas para as mulheres para garantir que as politicas publicas estivessem de acordo com as demandas das mulheres.  destaco a ampliacao e melhoria do centro de referencia da mulher para 5 unidades. eles oferecem atendimento psicologico e juridico, alem de acesso a cursos, palestras e oficinas em grupos. ja o centro de cidadania da mulher oferece atendimento especializado a mulheres que sofreram violencias de genero e domestica. bom dia! http://bit.ly/2col14d"	704	1	134
904277726319518_1161820837231871	2016-09-13T00:30:00+0000	"caminhada das mulheres - dia lilas amanha (13), estarei ao lado de stephanie ribeiro e outras grandes mulheres na caminhada das mulheres. a partir das 10h, concentracao na praca do patriarca e caminharemos para a praca da republica. evento: https://www.facebook.com/events/176050306164543/ ana estela haddad eleonora menicucci djamila ribeiro denise motta dau"	1312	2	119
904277726319518_1161760480571240	2016-09-12T21:30:00+0000	"paulista da democracia os direitos conquistados a duras penas, consagrados na constituicao de 1988, estao em risco e precisamos entender o que isso significa para o brasil e para a democracia. enquanto os direitos sociais estiverem ameacados, a paulista aberta sera a avenida da democracia. nenhum direito a menos!"	2189	6	2733
904277726319518_1161742587239696	2016-09-12T19:47:43+0000	"pre-debate catraca livre facebook"	2004	10	203
904277726319518_1156037224476899	2016-09-12T17:00:00+0000	"alo, heliopolis, tamo junto! a transformacao em heliopolis e a prova de que governo e sociedade podem e devem caminhar juntos. a implantacao do led surgiu a partir de reivindicacoes das mulheres da regiao e nos fomos atras da melhor tecnologia para atender essa demanda. hoje, nosso projeto e led em todos os bairros, comecando pelos da periferia."	546	2	218
904277726319518_1161134517300503	2016-09-12T12:00:01+0000	"nao vamos esmorecer! a luta pela democracia, pela manutencao dos direitos conquistados, pela educacao de nossas criancas e jovens, pela preservacao da vida no transito, pela seguranca da nossa populacao, pelo acesso a cidade e aos servicos prestados pelo governo, pela disseminacao das variadas culturas e lazer, pela igualdade de oportunidades para mulheres, lgbts, negros e pessoas com deficiencia continua.nao vamos esmorecer! essas e outras batalhas assumi quando entre para a vida publica e nao pretendo largar. quem esta junto nessa?  bom dia e boa semana a todos!"	2511	2	445
904277726319518_1157645504316071	2016-09-12T00:00:00+0000	"caminho seguro heliopolis, jardim monte azul, jardim helena, jardim angela, sapopemba, brasilandia, lajeado e distrito de raposo tavares ja contam com o led. a nossa proposta para a proxima gestao e levar led para toda cidade acoplada a cameras de monitoramento para contribuir com a seguranca na cidade."	1054	1	288
904277726319518_1160943870652901	2016-09-11T22:34:25+0000	"nenhum direito a menos! depois de tanta luta para conquistar direitos, nao podemos deixar que eles sejam tirados de nos. e preciso acordar e ver o que esta acontecendo no brasil. nenhum direito a menos!"	2299	1	280
904277726319518_1160862257327729	2016-09-11T20:30:53+0000	"continuo na paulista aberta. e lindo ver nossa mais famosa avenida tomada de sonhos e esperanca."	3248	16	561
904277726319518_1160833193997302	2016-09-11T19:56:47+0000	"participo de ato em defesa da democracia e contra o retrocesso. agora, na paulista."	3773	34	1191
904277726319518_1158874347526520	2016-09-11T15:30:01+0000	"mapa da transformacao em sao paulo fizemos muito nos ultimos anos e apresentamos o mapa dessas mudancas. o ponto representa o tipo de transformacao nas vidas dos nossos cidadaos. acesse: http://bit.ly/mapadatransformacao"	877	1	150
904277726319518_1157916124289009	2016-09-11T13:00:00+0000	"ruas abertas as cidades sao de seus habitantes. e com esse intuito que criamos o 'ruas abertas', um programa que disponibiliza o espaco urbano para lazer e interacao entre os moradores. confira as ruas que estao abertas hoje: http://bit.ly/2bvi0tl no mapa: * verde: rua aberta + ativada * amarelo: rua aberta + ativacao com ressalvas * vermelho: rua aberta sem operacao"	645	0	90
904277726319518_1156224944458127	2016-09-10T23:00:00+0000	"#equipehaddad \"o sistema de cartao de credito, por definicao, e extremamente transparente, pois ele blinda a doacao pessoal. voce entra no site e doa instantaneamente, com o registro virtual bancario da sua contribuicao. isso traz mais celeridade e seguranca ao procedimento.\" fernando haddad para doar, acesse: http://haddadsp.com.br/faca-doacoes/"	248	1	31
904277726319518_1159694480777840	2016-09-10T20:30:00+0000	"sabatina record news nesta sabatina, falei sobre o investimento que faremos em seguranca com o led e as cameras de monitoramento. sobre a questao dos cursos profissionalizantes nos ceus, com estagio na prefeitura e nos servicos publicos. saude e transporte publico tambem foi abordado. via record news"	890	1	454
904277726319518_1159594900787798	2016-09-10T17:00:15+0000	"se voce analisar de perto, vai ver que os outros candidatos nao tem propostas com comeco, meio e fim consistentes. o que eles propoem que e vantajoso para a cidade nos ja fazemos e o que eles apresentam que e inedito nao e bom para sao paulo. nos nao temos duvidas de que vamos para o segundo turno!"	1316	0	181
904277726319518_1158921227521832	2016-09-10T13:30:00+0000	"precisamos da sua ajuda tivemos uma grande vitoria na mudanca das eleicoes. as doacoes empresariais deram lugar as doacoes de pessoas fisicas. agora, precisamos mais do que nunca da sua participacao. se voce se identifica com a nossa proposta de cidade mais humana, colabore conosco http://bit.ly/doehaddad"	1572	0	383
904277726319518_1158852584195363	2016-09-10T11:30:02+0000	"centro municipal de adocao de caes e gatos animais em situacao de maus-tratos sao cuidados centro municipal de adocao de caes e gatos que inauguramos no inicio do ano. eles recebem todos os cuidados, ate os cirurgicos, e depois de recuperados podem ser adotados. bom dia!"	3403	0	759
904277726319518_1158957917518163	2016-09-09T23:38:56+0000	"lula e fernando haddad falam no ato em defesa dos trabalhadores e trabalhadoras. nenhum direito a menos!"	2594	41	1146
904277726319518_1158639070883381	2016-09-09T16:32:29+0000	"vou criar o parque de interlagos com 1 milhao de m2  agora, alem do autodromo, sao paulo tera um parque em interlagos, como outros autodromos do mundo. diante da ameaca do candidato do psdb de vender interlagos para a especulacao imobiliaria, decidimos anunciar que os cerca de 1 milhao de metros quadrados no coracao da zona sul (cerca de 40 vezes maior que o parque augusta) serao abertos como parque. vender interlagos seria, na nossa opiniao, um crime ambiental. grajau, m'boi, cidade ademar, santo amaro, etc. vao ser enormemente beneficiados pelo novo parque, equivalente a quase metade do ibirapuera. depois da revitalizacao do parque do carmo, do ceret, e dos novos parques como tiete, chacara do jockey e  funcionarios publicos (no fundao da sul), sao paulo vai celebrar a maior intervencao verde das ultimas decadas."	5007	8	700
904277726319518_1158604360886852	2016-09-09T15:44:36+0000	"mercadao"	925	9	77
904277726319518_1158553787558576	2016-09-09T14:49:36+0000	"convocado ato contra a jornada de 12h lula e eu convocamos ato contra a jornada de 12h de trabalho e contra ameaca de perda de direitos trabalhistas. hoje, as 18h, quadra dos bancarios, em sao paulo. com a presenca de movimentos, redes, ativistas e artistas! nenhum direito a menos!"	2581	20	599
904277726319518_1157698610977427	2016-09-09T12:00:00+0000	"cidade mais humana sempre falo que sao paulo deve ser cada dia mais humana, e isso quer dizer colocar as pessoas em contato com outras e com a propria cidade. apresentamos 13 motivos pelos quais sao paulo ganhou outros significados na vida de cada cidadao."	3538	4	572
904277726319518_1157811977632757	2016-09-08T20:01:51+0000	"mapa da mudanca em sao paulo de fato, mudamos a cidade. neste mapa, voce encontra tudo o que fizemos e onde fizemos, dividido por areas, como 'educacao', 'espaco publico', 'habitacao', 'mobilidade'. o trabalho foi intenso e pretendemos continuar neste ritmo. http://bit.ly/mapadamudanca"	2657	6	490
904277726319518_1157725324308089	2016-09-08T17:50:46+0000	"de bracos abertos fico muito emocionado quando recebo relatos como o do robson resolino, que conseguiu nascer de novo, arrumar um novo sentido para a vida e restabelecer lacos familiares. e por esse motivo que estamos na politica, sao transformacoes como essa que nos incentivam a fazer a diferenca. ao robson desejo toda forca e determinacao para continuar reconstruindo sua vida."	579	3	112
904277726319518_1157577610989527	2016-09-08T14:30:01+0000	"combate a corrupcao sao paulo se tornou um exemplo de combate a corrupcao com a criacao da cgm. recuperamos recursos desviados que somam mais de r$ 600mi, provenientes dos esquemas de corrupcao agua espraiada (gestao maluf/pitta) e mafia do iss (gestao serra/kassab). todo esse dinheiro esta sendo investido tambem na construcao de creches e na aquisicao do terreno parque augusta. http://bit.ly/2cfc8r2"	1694	3	302
904277726319518_1156941887719766	2016-09-08T12:05:34+0000	"e hora de participar nos lutamos muito para que as campanhas eleitorais deixassem de ser financiadas pelas empresas. agora chegou a sua vez de se engajar, de ajudar financeiramente candidatos que voce acredita. se voce deseja que a transformacao de sao paulo continue, acesse e contribua: http://bit.ly/2ce33ci"	2149	5	355
904277726319518_1156869894393632	2016-09-08T00:00:00+0000	"cursos profissionalizantes nos ceus com as faculdades e os cinemas, melhoramos os ceus e queremos ir alem. na proxima gestao, vamos inserir cursos profissionalizantes: o aluno aprende a teoria e desenvolve a pratica nas ubs, nos centros culturais, nos centros desportivos... nos vamos garantir, ao mesmo tempo, formacao profissional e experiencia de trabalho com remuneracao. e assim que os jovens da periferia vao estar preparados para entrar no mercado de trabalho pela porta da frente. a educacao muda as pessoas, as pessoas mudam o mundo. essa e a transformacao que queremos para sao paulo."	901	7	410
904277726319518_1156903044390317	2016-09-07T19:21:59+0000	"nenhum direito a menos o grito do excluidos e uma tradicao pacifica muito importante para a democracia que usa do dia da independencia para avancar na agenda social do pais. como em outros anos, participei do dia de hoje com o objetivo de combater as ameacas que pairam sobre os direitos sociais. nenhum direito a menos dos direitos consagrados na constituicao de 88."	3076	5	1368
904277726319518_1156709861076302	2016-09-07T15:08:01+0000	"grito dos excluidos pela democracia. foto midia ninja"	3873	8	202
904277726319518_1156698754410746	2016-09-07T14:48:37+0000	"led traz economia e seguranca inicialmente, heliopolis reivindicou, fomos atras da melhor tecnologia e implantamos led na regiao. expandimos para outros bairros como jardim monte azul, jardim helena, jardim angela, sapopemba, brasilandia, lajeado e no distrito de raposo tavares. a nossa proposta para a proxima gestao e levar led para toda cidade acoplada a cameras de monitoramento."	931	2	77
904277726319518_1156211021126186	2016-09-07T11:35:04+0000	"alo, ingrid guzeloto! alo, vila guilherme! bom dia! hoje, a universitaria ingrid guzeloto, moradora da zona norte, apresenta as transformacoes que o wi-fi livre, casa de cultura e passe livre fizeram na sua regiao."	696	3	84
904277726319518_1156128011134487	2016-09-06T21:28:51+0000	"pense diferente tudo o que altera a rotina e desafiador, mas sao os desafios que movem as pessoas que causam transformacao. o desafio de sao paulo nos motivou e nos mudamos a cidade para melhor. se voce pensa diferente e quer continuar transformando a sao paulo, o nosso ponto de encontro e no www.pensediferentesp.com.br pense diferente sp"	1443	5	458
904277726319518_1156093761137912	2016-09-06T20:30:00+0000	"politicas para a populacao lgbt avancamos muito nos ultimos anos na construcao de politicas publicas para a populacao lgbt. transcidadania, centros lgbt, unidades moveis e outras acoes para garantir igualdade de oportunidades e a transformacao de sao paulo.  http://haddadsp.com.br/13-motivos-lgbt-para-votar-em-fernando-haddad/"	3344	1	308
904277726319518_1155848651162423	2016-09-06T14:42:00+0000	"educacao e combate ao racismo estive com liderancas negras e reforcamos a importancia de se combater o racismo. ha muito a ser feito porque seculos de escravidao nao desaparecem sem um constante e intenso enfrentamento. nos ultimos anos, atuamos tambem na educacao de nossas criancas, por meio da aplicacao da lei federal 10.639, que obriga o ensino de historia e cultura da africa e afro-brasileiras. hoje, contamos com mais de 33 mil professores capacitados, alem de 50 mil exemplares do livro \"o que voce sabe sobre a africa?\". para os proximos anos, queremos intensificar o dialogo com o movimento e liderancas negras para juntos construirmos politicas publicas certeiras no combate ao racismo e que promovam a igualdade etnico-racial. http://bit.ly/2c4xmbr"	1446	1	196
904277726319518_1155182771229011	2016-09-05T19:15:34+0000	"nao a violencia, por uma cidade democratica (parte 2)  quem participou do ato de ontem reportou que nao houve nenhum gesto por parte dos manifestantes que justificasse uma acao violenta da policia militar. no momento, todos os registros, inclusive de jornalistas, vao na mesma direcao: o ato terminou pacifico e ja estava no seu momento de dispersao. os manifestantes observaram todos os pedidos da secretaria de seguranca publica, como a mudanca de horario e de trajeto."	3393	14	3461
904277726319518_1154934061253882	2016-09-05T13:19:13+0000	"politica para mudar a vida das pessoas a gente so esta na politica pela satisfacao em ver um bolsista do prouni, os alunos no uniceu, o trabalhador chegar mais cedo em casa e cuidar dos filhos. e isso que da gosto. para nos, a politica so vale por isso."	1082	3	169
904277726319518_1154317617982193	2016-09-04T19:05:58+0000	"alo, pirituba! as estudantes lara deus e carol bueno falam como o onibus noturno, o passe livre estudantil, o bilhete unico mensal e o direito de descerem fora do ponto de onibus apos as 22 horas transformou a mobilidade delas na cidade. e  esse tipo de resultado que queremos em sao paulo. avancaremos mais nesse sentido, conectando as acoes publicas com a necessidade dos cidadaos. quer participar do  #reporterhaddad? acesse http://haddadsp.com.br/reporterhaddad/"	1029	2	162
904277726319518_1153547184725903	2016-09-04T14:45:00+0000	"para fazer acontecer nos ultimos 4 anos, trabalhamos por uma sao paulo planejada, articulada e conectada. implantamos o passe livre para estudantes, bilhete unico mensal, o onibus da madrugada, ciclovia, ciclofaixas, entre outras melhorias. e vamos avancar muito mais neste compasso que a cidade merece."	722	3	162
904277726319518_1153511144729507	2016-09-04T12:30:03+0000	"ruas abertas o espaco publico deve ser ocupado pelo publico. abrir as vias para a populacao e uma forma de interacao entre o morador e o que a cidade tem para oferecer de melhor. muitos ja sabem que a av. paulista fica aberta para a populacao todos os domingos. mas temos outras 28 ruas e avenidas para voce. clique aqui e confira: http://bit.ly/2bvi0tl no mapa: * em verde: rua aberta + ativada * em amarelo: rua aberta + ativacao com ressalvas * em vermelho: rua aberta sem operacao"	2042	2	278
904277726319518_1153519958061959	2016-09-03T23:39:50+0000	"a saude nao pode parar sao paulo e complexa e precisa de tempo e maturacao. o trabalho que vem sendo feito na saude publica nao pode parar! grandes hospitais estao sendo construidos, temos 33 hospitais dia da rede hora certa, sendo 21 fixos e 12 moveis, alem das 12 novas upas em construcao. apostando neste caminho e investindo mais, vamos reduzir, gradualmente, o tempo de espera na saude."	1094	3	236
904277726319518_1153346711412617	2016-09-03T17:51:37+0000	"dois minutos nao valem uma vida muitas vezes eu me pergunto, quando ouco esse pessoal que critica a reducao do limite de velocidade nas principais avenidas da cidade: quanto sera que vale uma vida para eles?"	6346	13	1759
904277726319518_1153089818104973	2016-09-03T13:06:54+0000	"durante o #debateredetv, falei sobre a lampada de led e sua contribuicao no combate a violencia e na reducao do uso de energia. pretendemos colocar led em todos os bairros e ja iniciamos a implementacao pelos da periferia que sao prioridade. alem disso, vamos acoplar cameras inteligentes de monitoramento para apurar imagens que merecam atencao da autoridade publica."	1152	4	109
904277726319518_1152779821469306	2016-09-03T04:02:53+0000	"eduardo suplicy e ana estela haddad depois do #debateredetv"	2082	8	523
904277726319518_1152665468147408	2016-09-03T00:39:36+0000	"redetv"	2090	12	263
904277726319518_1152590614821560	2016-09-03T00:00:00+0000	"hoje, as 22h30, vou estar no debate da rede tv. mais uma oportunidade para apresentar o que fizemos nos ultimos anos e as propostas para continuar construindo uma sao paulo mais justa e humana.  acompanhe pelo meu twitter @haddad_fernando e use a tag #voudehaddad. alem disso, o debate vai ser transmitido ao vivo em http://www.redetv.uol.com.br/aovivo/"	820	0	93
904277726319518_1152540824826539	2016-09-02T20:40:58+0000	"nao a violencia, por uma cidade democratica consternado pelas cenas de violencia dos ultimos dias, mediei nesta tarde entendimento entre os organizadores das manifestacoes de domingo e a secretaria de seguranca publica do estado de sao paulo. o acordo foi firmado. o ato ocorre, como previsto, no domingo na paulista, mas os organizadores atenderam ao apelo para iniciar a concentracao a partir das 16:30, preservando, com seguranca, a passagem da tocha paralimpica e garantindo o direito democratico de livre manifestacao. espero que tudo transcorra bem."	5884	8	2088
904277726319518_1151686838245271	2016-09-02T15:17:38+0000	"tamo junto, comunidade!  as propostas caminham no sentido de iluminar ainda mais sao paulo com led, de diminuir o tempo no transito, garantir mobilidade e o acesso a cidade e de valorizar ainda mais a educacao, sobretudo a infantil. alem de modernizar e conectar sao paulo com seus moradores."	881	3	178
904277726319518_1151686331578655	2016-09-01T23:16:59+0000	"mais moradia neste ultimo fim de semana, estive na ocupacao nova palestina, zona sul da cidade, conversando com os moradores e com o movimento popular. a questao da moradia e fundamental para o desenvolvimento da cidade. se enganam os que tentam dissociar moradia e meio ambiente. uma coisa esta ligada a outra. quem coloca a preservacao do meio ambiente a frente de quem precisa de uma casa tem uma visao equivocada sobre como deve ser uma cidade justa e equilibrada. a melhor maneira de preservar o verde e ajudando os que mais precisam."	864	3	198
904277726319518_1151480301599258	2016-09-01T18:38:35+0000	"numeros nao contam historias, pessoas sim! e emocionante ver a transformacao em heliopolis. mariana maria conta como a instalacao de led, a construcao do ceu heliopolis e da uniceu e a criacao de creches tornou a regiao diferente, principalmente na vida das mulheres. http://bit.ly/2byt8v0"	653	2	224
904277726319518_1151323114948310	2016-09-01T14:09:25+0000	"ontem, concedi entrevista a cbn. ressaltei a importancia e a prevalencia do interesse publico sobre todos outros. abordei tambem assuntos como impeachment, theatro municipal, combate a corrupcao, desigualdade social, arco do futuro, investimentos em publicidade e em mobilidade.  via cbn sao paulo"	748	2	168
904277726319518_1151284254952196	2016-09-01T12:41:14+0000	"2 em 3 reduziram o uso do crack apos passar pelo \"de bracos abertos\", diz estudo independente.  contestado por representantes do governo do estado, o programa \"de bracos abertos\" foi avaliado por uma pesquisa da plataforma brasileira de politica de droga. financiado pela open society, organizacao fundada pelo megainvestidor george soros, o estudo aponta que a iniciativa atinge seus objetivos ao resgatar a cidadania dos usuarios e ao conseguir que eles reduzam o consumo da droga.  goo.gl/5hmhbh"	1311	0	201
904277726319518_1150754845005137	2016-08-31T21:48:20+0000	"acabei de falar ao telefone com a presidenta eleita dilma rousseff para prestar solidariedade a ela neste triste dia para a historia da democracia no brasil."	10805	46	455
904277726319518_1149988815081740	2016-08-31T00:24:31+0000	"uma das minhas prioridades e proporcionar oportunidades iguais para todos, desde a primeira infancia. criamos 434 novas escolas de educacao infantil, sendo 403 creches e 31 pre-escolas. hoje, temos mais de 497 mil criancas matriculadas. e o mais encantador disso tudo e poder oferecer uma educacao de qualidade."	1495	12	420
904277726319518_1149896548424300	2016-08-30T20:55:30+0000	"nos ultimos anos, avancamos muito para garantir igualdade de oportunidades para a populacao de sao paulo. . com os centros de cidadania lgbt, auxiliamos a populacao em situacao de vulnerabilidade social e vitimas de violencia fisica e psicologica motivada pela discriminacao. sao oferecidos servicos de atendimento psicologico, assessoria juridica assistencia social e encaminhamento para as politicas publicas da prefeitura.  . o centro de acolhimento ao imigrante contribui com aulas de portugues, auxilio na emissao de documentos e busca de trabalho para aqueles que vem reconstruir suas vidas em sao paulo. . no programa transcidadania, o foco e educacao, capacitacao profissional, saude e garantia de direitos para travestis e transsexuais em situacao de vulnerabilidade. . ja o programa de bracos abertos abarca moradia, trabalho, alimentacao e capacitacao para cidadaos da chamada regiao cracolandia e tem o objetivo de resgatar e reinserir os usuarios na sociedade. . por fim, a lei da representacao feminina garante o minimo de 50% de mulheres nos conselhos municipais e 30% de vagas no sistema de transporte da prefeitura. . reconhecemos que ainda ha muito a ser feito, e e buscando esses tipos de realizacoes que queremos deixar a nossa cidade cada dia mais humana."	1750	2	253
904277726319518_1149617738452181	2016-08-30T13:59:06+0000	"como diz o repente, nos ultimos anos, focamos em construir uma cidade mais fraterna e melhor para se viver e um dos resultados dessas inumeras acoes e sao paulo num tempo novo e com mais tempo para voce. #pensediferentesp"	493	2	0
904277726319518_1148990275181594	2016-08-29T22:03:00+0000	"nesses 4 anos, busquei integrar todo transporte publico da cidade. a ampliacao do terminal de onibus de itaquera e um exemplo disso: desafogou as linhas do metro e proporcionou maior conforto aos passageiros e passageiras, distribuindo melhor o fluxo dos usuarios e usuarias aos seus destinos.  a ampliacao serviu tambem para auxiliar o acesso a arena corinthians e conta, inclusive, com elevadores para cadeirantes acessiveis ao estadio."	959	3	137
904277726319518_1149060711841217	2016-08-29T20:51:01+0000	""	949	6	71
904277726319518_1148939378520017	2016-08-29T19:04:10+0000	"melhorar o transito de sao paulo tambem e garantir a seguranca de pedestres, ciclistas e motoristas. no nosso plano de mobilidade, reduzir a quantidade de mortes no transito sempre estara entre os objetivos.  no ano de 2015, em relacao a 2014, conseguimos diminuir em 20,6% o numero de vitimas fatais nas ruas. preservando a vida, garantimos uma cidade mais humana. saiba mais: http://bit.ly/2bvbs6m"	1649	2	185
904277726319518_1148167061930582	2016-08-28T22:28:10+0000	"bilhete unico mensal implantamos o bilhete unico mensal com o intuito de tratar o trabalhador como um cidadao que nao so faz o trajeto de casa para o trabalho e do trabalho para casa. como, tambem, um cidadao que pode usufruir da cidade, dos parques, cinemas, das vias abertas a populacao aos domingos.  com o bilhete em maos, ele nao tem a preocupacao de carregar dinheiro ou ter que carregar o cartao frequentemente.  ele fica livre para aproveitar o que a cidade lhe oferece.  isso e importante porque pensamos numa cidade cada vez mais voltada as pessoas, para o uso dos cidadaos.  uma ideia diferente, moderna, que aprofunda esse vinculo entre o morador e sao paulo."	1127	0	191
904277726319518_1147380385342583	2016-08-28T00:49:41+0000	"apresentamos novas ideias, fizemos muitas obras, tivemos a coragem de encarar problemas que os outros nao enfrentaram. gracas a isso tudo, passamos da 7a posicao entre as cidades mais congestionadas para a 58a.  confira nossas acoes em mobilidade urbana."	1880	5	574
904277726319518_1147096238704331	2016-08-27T18:03:51+0000	"sao paulo e uma cidade incrivel, que antes nao conhecia seu potencial de transformacao.  hoje, sabe de sua capacidade, sabe que e uma cidade dinamica, incrivel, onde as pessoas podem se sentir mais em casa. conheca muitas de nossas acoes neste segundo programa.  compartilhe!"	2090	7	505
904277726319518_1146987925381829	2016-08-27T14:01:21+0000	"nosso plano de mobilidade e diferente. prioriza o transporte publico em detrimento ao individual motorizado, uma tendencia alinhada com o que ha de mais inovador no mundo em mobilidade urbana. hoje, trabalhadores, motoristas e cobradores dispoem de mais conforto com os onibus com ar-condicionado e wifi. somados as faixas e corredores de onibus, criamos um ambiente muito mais favoravel e atraente ao uso do transporte publico. e uma iniciativa moderna, que acrescenta qualidade ao trajeto, tornando-o mais rapido e util."	1356	2	182
904277726319518_1146291288784826	2016-08-26T17:58:29+0000	"pessoal, estamos comecando uma nova campanha. uma grande oportunidade para conversarmos sobre a nossa cidade.  eu vou te contar o que fizemos nestes quatros anos, em mobilidade urbana, transporte, educacao, saude, em todas as areas, em todas as regioes da cidade.  vou poder te provar que, apesar da crise, entregamos muita coisa. tivemos varios avancos e, hoje, sao paulo e uma cidade melhor, uma cidade mais humana, funcional e mais amigavel. uma cidade que tem rumo. e sobre isso que quero falar com voce."	2459	6	695
904277726319518_1146183452128943	2016-08-26T15:23:57+0000	"numeros nao contam historias, pessoas sim!  a historia de priscila valentina, integrante do programa transcidadania, e uma de tantas vidas que sao assistidas todos os dias pelas politicas publicas que implementamos.  porque conhecer e melhor do que julgar. via pense diferente sp"	986	2	403
904277726319518_1144782482269040	2016-08-25T13:07:00+0000	"o passe livre para estudantes conta com quase 700 mil beneficiarios.  o estudante de escola publica, universidade publica ou beneficiario de programas de incentivo a educacao, como fies e prouni, tem a passagem integralmente custeada pela prefeitura.   e esse beneficio aproxima o estudante tambem dos clubes da comunidade (cdcs), museus, parques e outros aparelhos publicos de estimulo a educacao e o lazer."	1852	5	375
904277726319518_1144781782269110	2016-08-24T22:30:00+0000	"pensamos sao paulo de uma forma diferente. numa cidade cada vez mais para as pessoas, aos moradores, para voce!  democratizamos o acesso a educacao com a abertura recorde de vagas no ensino infantil, a implantacao de ensino superior e tecnico para jovens de baixa renda criando o uniceu; equipamos e agilizamos o transporte publico e aproximamos voce da sua cidade.  voce pode conferir estas e muitas outras acoes e propostas no nosso novo site: www.haddadsp.com.br  confira, comente e compartilhe essa ideia!"	1085	1	162
904277726319518_1144519182295370	2016-08-24T15:05:00+0000	"abrimos um numero recorde de vagas no ensino infantil, com a expansao da rede em 100 mil novas vagas e a abertura de 400 novas creches.  com isso, atendemos primeiramente as criancas, mas tambem as maes, as mulheres que precisam ter o direito de trabalhar, estudar e cuidar da familia."	1463	5	305
904277726319518_1143998015680820	2016-08-23T22:56:01+0000	"participo do ato em defesa da democracia na casa de portugal."	2377	23	372
904277726319518_1143865875694034	2016-08-23T18:56:43+0000	"qualidade no ensino e melhora na remuneracao do professor - ser professor nao e facil. alem da gigantesca responsabilidade que carrega o profissional dentro da sala de aula, atualizar-se sempre e segurar a turma dentro da sala de aula, muitas vezes, e um desafio. eu sei porque sou professor, e tambem sei que o trabalho de ensinar e um dos mais importantes em nossa sociedade. - por tudo isso e muito mais - quem e professor sabe do que eu estou falando -, o reconhecimento de quem da a vida para ensinar nao pode ser menor. sendo assim, nos aumentamos o piso salarial do professor da rede municipal para r$ 3.550,00, o que representa um dos maiores pisos salariais do pais para a area."	1220	3	180
904277726319518_1143315385749083	2016-08-23T03:34:58+0000	"fim do debate da band."	5689	74	1581
904277726319518_1143218752425413	2016-08-23T00:47:44+0000	"as 22h, comeca o debate na band com os candidatos a prefeitura de sao paulo. durante estes anos a frente da prefeitura de sao paulo, pensamos a cidade de uma forma diferente, mais moderna, humana, voltada as pessoas.  e para continuarmos avancando, precisamos do apoio de todos e todas que nos acompanharam ate aqui.  participe com #haddadtmj no twitter e por aqui no facebook.  haddad, 'tamo' junto!  (equipe haddad)"	1647	9	132
904277726319518_1143170202430268	2016-08-22T23:23:22+0000	"suplicy"	1336	6	194
